1, 638.750000000
2, 751.375000000
3, 872.125000000
4, 951.375000000
5, 1051.875000000
6, 1025.000000000
7, 1013.125000000
8, 973.000000000
9, 852.375000000
10, 790.500000000
11, 757.125000000
12, 766.250000000
13, 773.875000000
14, 761.500000000
15, 764.250000000
16, 755.875000000
17, 742.750000000
18, 733.250000000
19, 736.875000000
20, 751.500000000
21, 747.000000000
22, 738.500000000
23, 727.250000000
24, 737.000000000
25, 740.875000000
26, 724.750000000
27, 740.000000000
28, 700.875000000
29, 696.750000000
30, 718.875000000
31, 694.000000000
32, 699.000000000
33, 683.625000000
34, 682.125000000
35, 724.750000000
36, 741.500000000
37, 777.500000000
38, 859.125000000
39, 969.375000000
40, 962.500000000
41, 974.000000000
42, 1308.250000000
43, 1192.125000000
44, 1323.125000000
45, 1443.125000000
46, 1345.125000000
47, 1293.625000000
48, 1137.250000000
49, 1241.375000000
50, 1141.625000000
51, 1067.500000000
52, 1022.125000000
53, 1029.375000000
54, 1003.375000000
55, 990.000000000
56, 917.500000000
57, 863.000000000
58, 882.500000000
59, 1192.625000000
60, 1128.000000000
61, 1361.125000000
62, 1593.500000000
63, 1371.750000000
64, 1610.000000000
65, 1915.250000000
66, 2675.375000000
67, 2891.375000000
68, 3079.750000000
69, 3080.750000000
70, 3080.375000000
71, 3080.000000000
72, 3079.750000000
73, 3079.750000000
74, 3079.750000000
75, 3079.625000000
76, 2861.875000000
77, 2937.500000000
78, 2870.625000000
79, 2466.875000000
80, 2189.125000000
81, 1819.250000000
82, 1575.625000000
83, 1586.250000000
84, 1569.250000000
85, 2666.000000000
86, 2676.125000000
87, 2537.500000000
88, 2943.125000000
89, 2617.625000000
90, 2318.250000000
91, 2226.875000000
92, 2197.375000000
93, 2068.875000000
94, 2093.875000000
95, 2093.625000000
96, 1819.625000000
97, 1590.625000000
98, 1992.375000000
99, 1748.375000000
100, 1811.750000000
