1, 133.250000000
2, 156.250000000
3, 180.125000000
4, 206.125000000
5, 221.375000000
6, 234.250000000
7, 245.750000000
8, 258.750000000
9, 257.625000000
10, 255.625000000
11, 260.750000000
12, 266.625000000
13, 276.375000000
14, 282.750000000
15, 311.750000000
16, 335.375000000
17, 345.125000000
18, 363.125000000
19, 399.625000000
20, 435.750000000
21, 469.000000000
22, 519.125000000
23, 545.250000000
24, 577.500000000
25, 614.000000000
26, 597.625000000
27, 597.750000000
28, 588.250000000
29, 585.500000000
30, 572.500000000
31, 549.250000000
32, 541.250000000
33, 560.125000000
34, 591.750000000
35, 649.375000000
36, 857.250000000
37, 1371.250000000
38, 1824.000000000
39, 2251.500000000
40, 2876.250000000
41, 3082.875000000
42, 3082.875000000
43, 3083.000000000
44, 3082.500000000
45, 3083.375000000
46, 3083.375000000
47, 3083.500000000
48, 3083.125000000
49, 3083.000000000
50, 3083.250000000
51, 3083.250000000
52, 3082.750000000
53, 3083.250000000
54, 3083.375000000
55, 3083.125000000
56, 3083.125000000
57, 3083.250000000
58, 3083.125000000
59, 3082.875000000
60, 3082.750000000
61, 3083.000000000
62, 3083.125000000
63, 3083.375000000
64, 3083.250000000
65, 3083.125000000
66, 3083.500000000
67, 3083.500000000
68, 3083.250000000
69, 3083.375000000
70, 3083.500000000
71, 3083.500000000
72, 3083.000000000
73, 3083.500000000
74, 3083.625000000
75, 3083.000000000
76, 3082.875000000
77, 3083.750000000
78, 3083.500000000
79, 3083.250000000
80, 3083.125000000
81, 3083.375000000
82, 3083.125000000
83, 3083.125000000
84, 3083.125000000
85, 3064.875000000
86, 2978.750000000
87, 2817.125000000
88, 2665.250000000
89, 2559.500000000
90, 2449.250000000
91, 2325.125000000
92, 2175.250000000
93, 1965.875000000
94, 1862.375000000
95, 1735.250000000
96, 1520.500000000
97, 1360.875000000
98, 1279.875000000
99, 1160.500000000
100, 1087.500000000
101, 1035.625000000
102, 1041.250000000
103, 991.875000000
104, 930.625000000
105, 864.125000000
106, 805.000000000
107, 731.000000000
108, 630.250000000
109, 509.750000000
110, 428.000000000
111, 354.750000000
112, 306.125000000
113, 287.375000000
114, 293.625000000
115, 331.000000000
116, 385.875000000
117, 424.000000000
118, 461.125000000
119, 483.750000000
120, 535.875000000
121, 532.000000000
122, 540.000000000
123, 559.750000000
124, 582.000000000
125, 583.750000000
126, 587.250000000
127, 609.375000000
128, 632.250000000
129, 648.000000000
130, 661.000000000
131, 691.625000000
132, 686.125000000
133, 630.375000000
134, 586.500000000
135, 587.500000000
136, 611.500000000
137, 669.625000000
138, 745.500000000
139, 843.250000000
140, 1021.125000000
141, 1124.625000000
142, 1195.375000000
143, 1208.250000000
144, 1118.625000000
145, 856.125000000
146, 684.250000000
147, 567.875000000
148, 488.250000000
149, 443.125000000
150, 402.750000000
151, 355.125000000
152, 318.500000000
153, 331.250000000
154, 330.875000000
155, 316.125000000
156, 306.625000000
157, 301.875000000
158, 309.500000000
159, 312.875000000
160, 328.250000000
161, 371.875000000
162, 429.375000000
163, 477.625000000
164, 542.375000000
165, 581.500000000
166, 596.875000000
