1, 3080.750000000
2, 3084.875000000
3, 3080.875000000
4, 3080.875000000
5, 3087.750000000
6, 3080.625000000
7, 3080.875000000
8, 3081.375000000
9, 3080.750000000
10, 3080.875000000
11, 3080.750000000
12, 3081.000000000
13, 3083.000000000
14, 3080.875000000
15, 3081.000000000
16, 3085.500000000
17, 3080.625000000
18, 3080.750000000
19, 3082.000000000
20, 3080.625000000
21, 3088.250000000
22, 3088.125000000
23, 3081.250000000
24, 3081.250000000
25, 3085.500000000
26, 3082.000000000
27, 3081.125000000
28, 3081.375000000
29, 3081.125000000
30, 3081.125000000
31, 3088.250000000
32, 3088.125000000
33, 3081.250000000
34, 3081.375000000
35, 3081.375000000
36, 3081.250000000
37, 3081.000000000
38, 3088.500000000
39, 3081.500000000
40, 3080.875000000
41, 3088.250000000
42, 3080.875000000
43, 3081.375000000
44, 3081.125000000
45, 3086.625000000
46, 3081.500000000
47, 3081.500000000
48, 3081.250000000
49, 3081.250000000
50, 3081.000000000
51, 3081.125000000
52, 3080.625000000
53, 3085.375000000
54, 3080.875000000
55, 3081.375000000
56, 3081.500000000
57, 3081.250000000
58, 3081.375000000
59, 3081.375000000
60, 3088.125000000
61, 3081.250000000
62, 3081.250000000
63, 3081.250000000
64, 3081.250000000
65, 3081.000000000
66, 3087.375000000
67, 3081.375000000
68, 3081.625000000
69, 3081.625000000
70, 3081.500000000
71, 3086.375000000
72, 3088.500000000
73, 3086.125000000
74, 3081.500000000
75, 3081.625000000
76, 3081.375000000
77, 3081.375000000
78, 3088.000000000
79, 3081.500000000
80, 3081.125000000
81, 3087.875000000
82, 3088.250000000
83, 3083.625000000
84, 3081.375000000
85, 3081.000000000
86, 3081.125000000
87, 3088.500000000
88, 3081.250000000
89, 3081.125000000
90, 3084.500000000
91, 3081.375000000
92, 3081.375000000
93, 3081.375000000
94, 3081.500000000
95, 3081.500000000
96, 3087.500000000
97, 3081.250000000
98, 3081.125000000
99, 3081.125000000
100, 3081.125000000
