1, 3081.250000000
2, 3088.000000000
3, 3081.000000000
4, 3088.375000000
5, 3088.250000000
6, 3081.125000000
7, 3088.125000000
8, 3080.875000000
9, 3088.125000000
10, 3087.750000000
11, 3081.500000000
12, 3088.500000000
13, 3081.500000000
14, 3088.000000000
15, 3088.000000000
16, 3081.500000000
17, 3088.000000000
18, 3080.500000000
19, 3085.250000000
20, 3088.500000000
21, 3080.750000000
22, 3087.750000000
23, 3088.500000000
24, 3081.125000000
25, 3088.375000000
26, 3081.875000000
27, 3088.125000000
28, 3084.375000000
29, 3081.750000000
30, 3088.375000000
31, 3081.875000000
32, 3083.250000000
33, 3088.375000000
34, 3081.375000000
35, 3088.375000000
36, 3081.625000000
37, 3088.375000000
38, 3082.125000000
39, 3088.125000000
40, 3083.625000000
41, 3081.750000000
42, 3088.375000000
43, 3082.125000000
44, 3088.000000000
45, 3088.250000000
46, 3082.000000000
47, 3088.375000000
48, 3081.750000000
49, 3083.500000000
50, 3081.500000000
51, 3081.250000000
52, 3081.375000000
53, 3081.250000000
54, 3081.375000000
55, 3081.250000000
56, 3081.375000000
57, 3081.500000000
58, 3081.500000000
59, 3081.875000000
60, 3081.500000000
61, 3081.500000000
62, 3081.750000000
63, 3081.625000000
64, 3081.250000000
65, 3081.500000000
66, 3081.625000000
67, 3081.625000000
68, 3081.500000000
69, 3081.625000000
70, 3081.750000000
71, 3081.625000000
72, 3081.500000000
73, 3081.875000000
74, 3081.625000000
75, 3081.750000000
76, 3081.500000000
77, 3081.875000000
78, 3081.750000000
79, 3081.375000000
80, 3081.125000000
81, 3081.875000000
82, 3081.750000000
83, 3081.750000000
84, 3081.750000000
85, 3081.500000000
86, 3081.625000000
87, 3081.375000000
88, 3081.500000000
89, 3081.750000000
90, 3081.500000000
91, 3081.125000000
92, 3080.750000000
93, 3081.375000000
94, 3080.875000000
95, 2995.625000000
96, 2835.250000000
97, 2619.500000000
98, 2423.250000000
99, 2260.375000000
100, 2150.875000000
101, 2046.000000000
102, 1951.875000000
103, 1863.500000000
104, 1761.125000000
105, 1663.375000000
106, 1575.250000000
107, 1499.000000000
108, 1426.875000000
109, 1356.875000000
110, 1294.875000000
111, 1232.375000000
112, 1170.000000000
113, 1108.125000000
114, 1056.875000000
115, 1001.875000000
116, 955.500000000
117, 905.250000000
118, 862.125000000
119, 816.625000000
120, 779.375000000
121, 737.625000000
122, 699.875000000
123, 666.875000000
124, 637.625000000
125, 605.625000000
126, 574.875000000
127, 547.750000000
128, 523.750000000
129, 500.250000000
130, 478.625000000
131, 459.750000000
132, 441.125000000
133, 421.625000000
134, 401.875000000
135, 386.125000000
136, 372.250000000
137, 356.500000000
138, 341.750000000
139, 328.625000000
140, 316.250000000
141, 303.375000000
142, 292.000000000
143, 281.000000000
144, 271.250000000
145, 260.875000000
146, 251.375000000
147, 242.875000000
148, 236.000000000
149, 227.875000000
150, 220.625000000
151, 213.750000000
152, 208.250000000
153, 202.250000000
154, 197.125000000
155, 192.000000000
156, 187.500000000
157, 182.250000000
158, 177.750000000
159, 173.125000000
160, 170.000000000
161, 166.125000000
162, 162.250000000
163, 158.875000000
164, 156.000000000
165, 153.125000000
166, 150.500000000
167, 147.125000000
168, 145.750000000
169, 142.375000000
170, 140.750000000
171, 139.500000000
172, 138.375000000
173, 136.750000000
174, 135.250000000
175, 134.500000000
176, 132.875000000
177, 130.750000000
178, 129.125000000
179, 128.375000000
180, 127.250000000
181, 126.250000000
182, 124.250000000
183, 122.750000000
184, 121.250000000
185, 120.625000000
186, 120.000000000
187, 119.250000000
188, 118.375000000
189, 117.750000000
190, 117.375000000
191, 117.000000000
192, 115.875000000
193, 115.500000000
194, 115.875000000
195, 115.125000000
196, 114.875000000
197, 114.750000000
198, 115.000000000
199, 115.125000000
200, 117.000000000
201, 118.250000000
202, 119.625000000
203, 120.500000000
204, 122.125000000
205, 123.750000000
206, 126.250000000
207, 128.250000000
208, 129.375000000
209, 127.375000000
210, 127.250000000
211, 124.500000000
212, 122.625000000
213, 120.250000000
214, 119.375000000
215, 113.000000000
216, 106.250000000
217, 97.500000000
218, 91.625000000
219, 394.375000000
220, 693.250000000
221, 898.875000000
222, 1725.875000000
223, 1987.500000000
224, 2046.625000000
225, 1760.375000000
226, 1446.000000000
227, 1292.625000000
228, 1187.250000000
229, 1088.375000000
230, 996.125000000
231, 914.875000000
232, 838.750000000
233, 776.500000000
234, 704.625000000
235, 644.500000000
236, 593.500000000
237, 1128.500000000
238, 2179.000000000
239, 3088.625000000
240, 3081.625000000
241, 3081.375000000
242, 3088.750000000
243, 3081.125000000
244, 3080.750000000
245, 3087.875000000
246, 3081.250000000
247, 3088.750000000
248, 3081.375000000
249, 3088.500000000
250, 3081.625000000
251, 3081.250000000
252, 3087.625000000
253, 3081.625000000
254, 3081.875000000
255, 3088.750000000
256, 3081.500000000
257, 3088.750000000
258, 3081.750000000
259, 3088.500000000
260, 3085.125000000
261, 3081.625000000
262, 3087.500000000
263, 3081.750000000
264, 3088.625000000
265, 3081.875000000
266, 3089.000000000
267, 3081.375000000
268, 3088.500000000
269, 3088.750000000
270, 3082.000000000
271, 3088.750000000
272, 3081.250000000
273, 3081.500000000
274, 3086.125000000
275, 3081.625000000
276, 3088.500000000
277, 3083.125000000
278, 3082.125000000
279, 3088.750000000
280, 3081.875000000
281, 3089.125000000
282, 3081.875000000
283, 3081.500000000
284, 3088.875000000
285, 3081.750000000
286, 3086.375000000
287, 3088.500000000
288, 3082.000000000
289, 3088.875000000
290, 3085.000000000
291, 3081.125000000
292, 3088.500000000
293, 3081.000000000
294, 3088.625000000
295, 3081.375000000
296, 3088.625000000
297, 3088.875000000
298, 3081.875000000
299, 3088.750000000
300, 3082.500000000
301, 3088.375000000
302, 3088.625000000
303, 3088.625000000
304, 3088.875000000
305, 3086.875000000
306, 3087.000000000
307, 3081.750000000
308, 3088.875000000
309, 3082.000000000
310, 3081.875000000
311, 3088.000000000
312, 3081.875000000
313, 3081.750000000
314, 3082.625000000
315, 3089.000000000
316, 3081.750000000
317, 3082.375000000
318, 3082.625000000
319, 3088.625000000
320, 3086.625000000
321, 3082.750000000
322, 3082.625000000
323, 3085.500000000
324, 3088.500000000
325, 3082.500000000
326, 3082.750000000
327, 3082.625000000
328, 3089.125000000
329, 3089.000000000
330, 3082.375000000
331, 3082.625000000
332, 3088.750000000
333, 3088.375000000
334, 3088.750000000
335, 3088.250000000
336, 3082.000000000
337, 3082.375000000
338, 3084.125000000
339, 3088.750000000
340, 3089.000000000
341, 3088.875000000
342, 3082.625000000
343, 3082.625000000
344, 3081.875000000
345, 3082.125000000
346, 3081.375000000
347, 3082.125000000
348, 3082.125000000
349, 3082.250000000
350, 3081.375000000
351, 3081.625000000
352, 3081.500000000
353, 3082.375000000
354, 3082.375000000
355, 3082.125000000
356, 3081.625000000
357, 3081.750000000
358, 3081.875000000
359, 3082.250000000
360, 3081.750000000
361, 3081.875000000
362, 3082.000000000
363, 3082.000000000
364, 3082.000000000
365, 3081.875000000
366, 3082.000000000
367, 3082.000000000
368, 3082.000000000
369, 3081.625000000
370, 3081.500000000
371, 3081.875000000
372, 3081.500000000
373, 3081.125000000
374, 2888.625000000
375, 2675.000000000
376, 2473.500000000
377, 2278.000000000
378, 2103.000000000
379, 1935.500000000
380, 1779.500000000
381, 1627.500000000
382, 1503.125000000
383, 1372.875000000
384, 1256.625000000
385, 1147.250000000
386, 1038.500000000
387, 947.375000000
388, 865.375000000
389, 782.625000000
390, 707.875000000
