1, 352.125000000
2, 357.125000000
3, 337.250000000
4, 335.125000000
5, 336.500000000
6, 346.500000000
7, 349.250000000
8, 369.875000000
9, 372.125000000
10, 391.250000000
11, 408.250000000
12, 399.750000000
13, 411.750000000
14, 437.125000000
15, 427.125000000
16, 422.625000000
17, 456.375000000
18, 475.750000000
19, 505.250000000
20, 576.250000000
21, 678.250000000
22, 764.875000000
23, 801.250000000
24, 862.500000000
25, 844.500000000
26, 987.125000000
27, 991.625000000
28, 1142.750000000
29, 1138.750000000
30, 1243.000000000
31, 1416.875000000
32, 1455.750000000
33, 1615.625000000
34, 1753.625000000
35, 1745.625000000
36, 1759.250000000
37, 1709.375000000
38, 1766.500000000
39, 1716.250000000
40, 1710.375000000
41, 1645.000000000
42, 1564.875000000
43, 1432.125000000
44, 1247.125000000
45, 1077.750000000
46, 1002.750000000
47, 997.500000000
48, 979.125000000
49, 975.125000000
50, 970.375000000
51, 903.000000000
52, 949.375000000
53, 843.125000000
54, 743.500000000
55, 930.750000000
56, 825.750000000
57, 769.875000000
58, 714.875000000
59, 663.375000000
60, 592.625000000
61, 517.875000000
62, 592.625000000
63, 566.375000000
64, 640.750000000
65, 569.125000000
66, 594.000000000
67, 892.000000000
68, 754.750000000
69, 741.000000000
70, 911.125000000
71, 821.375000000
72, 1087.750000000
73, 1180.750000000
74, 1384.375000000
75, 1728.875000000
76, 1775.875000000
77, 1928.250000000
78, 1961.625000000
79, 1978.125000000
80, 1763.000000000
81, 1679.750000000
82, 1602.250000000
83, 1647.125000000
84, 1382.000000000
85, 1347.500000000
86, 1377.750000000
87, 1041.500000000
88, 1009.625000000
89, 1124.000000000
90, 881.375000000
91, 805.500000000
92, 854.250000000
93, 719.625000000
94, 770.750000000
95, 897.500000000
96, 995.250000000
97, 993.625000000
98, 1049.125000000
99, 1055.750000000
100, 1058.750000000
101, 1078.750000000
102, 1104.875000000
103, 1096.750000000
104, 1157.750000000
105, 1139.000000000
106, 1203.000000000
107, 1199.125000000
108, 1317.750000000
109, 1364.500000000
110, 1365.750000000
111, 1458.375000000
112, 1319.875000000
113, 1266.875000000
114, 1226.375000000
115, 1129.000000000
116, 1154.125000000
117, 1129.375000000
118, 920.875000000
119, 951.750000000
120, 944.875000000
121, 837.125000000
122, 717.625000000
123, 737.875000000
124, 725.875000000
125, 717.250000000
126, 822.875000000
127, 790.375000000
128, 799.875000000
129, 849.500000000
130, 904.000000000
131, 795.875000000
132, 854.625000000
133, 922.875000000
134, 879.250000000
135, 896.875000000
136, 956.000000000
137, 1051.625000000
138, 1050.750000000
139, 1022.000000000
140, 1057.250000000
141, 1035.625000000
142, 1003.875000000
143, 975.500000000
144, 991.750000000
145, 930.625000000
146, 935.625000000
147, 940.000000000
148, 894.875000000
149, 851.375000000
150, 885.375000000
151, 895.875000000
152, 854.000000000
153, 888.875000000
154, 951.375000000
155, 921.000000000
156, 811.750000000
157, 758.500000000
158, 700.250000000
159, 596.250000000
160, 528.375000000
161, 451.500000000
162, 401.500000000
163, 386.375000000
164, 402.000000000
165, 496.000000000
166, 523.625000000
167, 556.750000000
168, 640.250000000
169, 616.875000000
170, 629.500000000
171, 649.625000000
172, 595.125000000
173, 717.750000000
174, 606.625000000
175, 711.625000000
176, 660.125000000
177, 573.125000000
178, 517.750000000
179, 546.875000000
180, 592.875000000
181, 602.750000000
182, 643.125000000
183, 633.875000000
184, 685.375000000
185, 758.500000000
186, 717.125000000
187, 656.500000000
